Date,Open,High,Low,Close,Adj Close,Volume
2019-06-19,26.360872,27.141409,26.127724,27.075520,25.987473,4167568
2019-06-20,27.876329,29.021793,27.024836,27.577293,26.469080,4939406
2019-06-21,27.404966,27.678661,27.116068,27.364420,26.264763,4973933
2019-06-24,27.364420,27.521542,26.893057,27.014698,25.929092,3584744
2019-06-25,27.014698,27.303598,26.457172,26.512924,25.447483,4532178
2019-06-26,26.842373,27.242777,26.751141,26.979219,25.895041,1905523
2019-06-27,26.583881,26.791689,25.631020,26.462240,25.398838,9568655
2019-06-28,26.690319,26.741005,25.671566,25.747593,24.712912,13893669
2019-07-01,26.462240,26.477446,25.970604,26.132793,25.082628,6958376
2019-07-02,25.960466,26.452103,25.646223,26.447035,25.384241,4973933
2019-07-03,26.289913,26.842373,25.965534,26.822098,25.744236,5140454
2019-07-05,26.421694,26.685251,26.249367,26.543335,25.476675,4130870
2019-07-08,26.254435,26.396351,25.838823,25.995945,24.951281,5919197
2019-07-09,25.828688,26.016218,25.661428,25.899645,24.858849,5298492
2019-07-10,26.117586,26.862646,25.919918,26.502789,25.437756,9092176
2019-07-11,26.487581,27.105930,26.441967,27.105930,26.016661,5895324
2019-07-12,27.293463,27.536745,26.979219,27.257982,26.162601,7217037
2019-07-15,27.369488,28.018246,27.344147,27.987837,26.863127,7950993
2019-07-16,28.139889,28.884947,27.942221,28.388241,27.247438,7118387
2019-07-17,28.383173,28.646730,28.063862,28.636595,27.485815,3554359
2019-07-18,28.504814,29.290421,28.261532,29.087685,27.918777,4343560
2019-07-19,29.371515,29.989862,28.687279,28.788647,27.631756,5908543
2019-07-22,28.920425,29.082615,28.580841,28.596046,27.446894,3269853
2019-07-23,28.737963,28.737963,27.693867,28.109478,26.979881,4539084
2019-07-24,27.962494,28.550430,27.962494,28.494678,27.349600,2860850
2019-07-25,28.545362,28.717690,27.759756,27.911810,26.790155,3693851
2019-07-26,27.942221,28.124683,27.769894,28.018246,26.892315,3268669
2019-07-29,28.291941,28.504814,27.597567,28.367968,27.227980,3832947
2019-07-30,28.246325,29.087685,28.119616,29.006590,27.840940,4031431
2019-07-31,29.031931,29.391788,28.672073,29.265079,28.089045,5389447
2019-08-01,29.366447,29.979727,29.042068,29.239737,28.064720,4970579
2019-08-02,27.800304,28.129751,26.077040,26.563608,25.496132,20770166
2019-08-05,25.854029,25.894577,24.470350,25.554993,24.528048,11192632
2019-08-06,25.803345,26.112518,25.063354,25.732388,24.698315,7244461
2019-08-07,25.286366,25.636087,24.972124,25.534719,24.508591,3653601
2019-08-08,25.656361,26.376078,25.656361,26.016218,24.970739,4783539
2019-08-09,25.995945,25.995945,25.240749,25.560061,24.532913,2521691
2019-08-12,25.367460,25.463760,24.926508,25.068424,24.061033,2621131
2019-08-13,24.961987,25.803345,24.693359,25.098833,24.090219,7019934
2019-08-14,24.678156,24.830208,23.801317,24.632540,23.642666,8122644
2019-08-15,24.399391,24.515966,23.436392,23.770906,22.815657,5727422
2019-08-16,24.019260,24.931576,23.948301,24.546375,23.559961,4909219
2019-08-19,24.992397,25.154587,24.723770,24.860619,23.861578,3959219
2019-08-20,24.693359,24.987329,24.424734,24.566650,23.579424,3635647
2019-08-21,24.668018,25.210340,24.607197,24.825138,23.827524,2741484
2019-08-22,25.053219,25.119108,24.541307,24.855551,23.856714,3195865
2019-08-23,24.201723,24.298023,23.177902,23.218449,22.285398,7242291
2019-08-26,23.314749,23.862139,23.289408,23.522554,22.577284,4026696
2019-08-27,23.796249,23.907755,22.944754,23.112013,22.183241,3852085
2019-08-28,23.071465,23.122149,22.478458,22.959959,22.037296,3722656
2019-08-29,23.188040,23.786114,23.137354,23.705017,22.752415,6461575
2019-08-30,25.772936,26.964014,25.164724,26.117586,25.068035,31586941
2019-09-03,25.864166,26.294983,25.646223,25.884439,24.844257,8237867
2019-09-04,26.102383,26.294983,25.478966,25.950329,24.907495,5511378
2019-09-05,26.132793,27.116068,25.904715,26.822098,25.744236,8994907
2019-09-06,26.862646,27.263050,26.487581,27.045109,25.958282,6831315
2019-09-09,27.369488,27.597567,26.933603,27.516472,26.410704,7168304
2019-09-10,27.308666,28.307146,26.989355,28.119616,26.989611,6298408
2019-09-11,27.937153,28.129751,27.724277,28.028383,26.902044,5916238
2019-09-12,28.155094,28.347694,27.394831,27.445515,26.342600,5659748
2019-09-13,27.394831,27.698936,27.085655,27.121136,26.031256,2785284
2019-09-16,26.862646,27.648251,26.801825,27.420172,26.318274,3021058
2019-09-17,27.369488,27.420172,26.918398,27.293463,26.196657,2821587
2019-09-18,27.334009,27.334009,26.360872,26.761276,25.685856,3759551
2019-09-19,26.741005,27.192093,26.639635,26.882919,25.802612,4931908
2019-09-20,26.958946,27.034971,26.208818,26.279778,25.223709,6002458
2019-09-23,26.259502,26.862646,25.859098,26.832235,25.753965,4902708
2019-09-24,26.893057,27.192093,26.183477,26.457172,25.393974,6605999
2019-09-25,26.452103,27.379625,26.381145,27.237709,26.143143,6056124
2019-09-26,26.862646,26.862646,26.011150,26.431829,25.369650,6061253
2019-09-27,26.568678,26.801825,25.539787,25.823620,24.785881,4381441
2019-09-30,25.823620,26.371010,25.783072,26.284845,25.228571,2619552
2019-10-01,26.421694,26.806892,26.051699,26.173340,25.121546,3819136
2019-10-02,26.102383,26.107450,25.423212,25.737455,24.703178,3143581
2019-10-03,25.752661,26.036493,25.032946,25.879372,24.839392,2660788
2019-10-04,25.965534,26.102383,25.443487,25.478966,24.455078,3822885
2019-10-07,25.392803,25.884439,25.337049,25.605677,24.576694,3134900
2019-10-08,25.438419,25.529650,24.728840,24.738976,23.744823,3017112
2019-10-09,24.906235,25.205271,24.708567,25.068424,24.061033,2605938
2019-10-10,25.043081,25.134314,24.779524,24.835276,23.837254,4467661
2019-10-11,25.276230,26.041561,25.225546,25.494171,24.469671,3014744
2019-10-14,25.468828,25.722250,25.397871,25.686771,24.654530,1551173
2019-10-15,25.595539,26.224024,25.519512,25.914850,24.873444,2061193
2019-10-16,25.808414,25.813482,25.428282,25.615812,24.586424,1980103
2019-10-17,25.767866,25.975672,25.499241,25.529650,24.503723,1985824
2019-10-18,25.524582,25.565128,25.088697,25.276230,24.260487,3410133
2019-10-21,25.291433,25.600609,25.134314,25.337049,24.318863,2371743
2019-10-22,25.499241,25.661428,25.230614,25.331982,24.313999,2048763
2019-10-23,25.286366,25.549925,24.967054,25.494171,24.469671,2469210
2019-10-24,25.676636,25.975672,25.306641,25.854029,24.815069,3018493
2019-10-25,25.904715,26.517994,25.823620,26.193613,25.141006,3189946
2019-10-28,26.320324,26.583881,26.087177,26.147999,25.097223,3117143
2019-10-29,26.178410,26.999493,26.132793,26.989355,25.904772,5226082
2019-10-30,26.969084,27.445515,26.725798,27.242777,26.148006,3210860
2019-10-31,27.192093,27.268120,26.411556,26.806892,25.729639,3032698
2019-11-01,26.953876,27.060314,26.756208,26.984287,25.899908,2398971
2019-11-04,27.293463,27.435377,27.105930,27.288393,26.191790,1979905
2019-11-05,27.323872,27.800304,27.136341,27.587429,26.478809,4079177
2019-11-06,27.876329,27.876329,27.217436,27.536745,26.430162,2791006
2019-11-07,27.759756,27.850988,27.435377,27.526609,26.420433,2908202
2019-11-08,27.551950,27.668526,27.141409,27.526609,26.420433,1962346
2019-11-11,27.278255,27.810440,27.192093,27.633045,26.522593,1830944
2019-11-12,27.769894,28.271667,27.698936,28.094273,26.965284,5463434
2019-11-13,27.876329,28.079067,27.643183,27.764826,26.649076,2171878
2019-11-14,27.572226,28.479473,27.455650,27.901672,26.780428,3357060
2019-11-15,28.205778,28.307146,27.957424,28.200710,27.067448,2799292
2019-11-18,28.205778,28.327419,27.911810,28.165232,27.033396,1931764
2019-11-19,28.210846,28.727825,28.018246,28.489611,27.344736,2811525
2019-11-20,28.291941,28.525089,27.845921,28.013178,26.887451,2832242
2019-11-21,27.997972,28.180435,27.212366,27.222504,26.128550,3173373
2019-11-22,27.217436,27.369488,26.862646,27.171820,26.079905,2850788
2019-11-25,27.369488,28.185505,27.369488,27.906740,26.785290,3744557
2019-11-26,28.215916,28.352762,26.938671,26.958946,25.875584,8725790
2019-11-27,25.874304,26.436897,25.215408,25.504309,24.479399,25892863
2019-11-29,25.494171,25.575266,24.551445,24.576788,23.589153,6382852
2019-12-02,24.505829,24.668018,23.988850,24.186518,23.214567,7351990
2019-12-03,23.720222,24.069944,23.532690,24.024328,23.058893,7722322
2019-12-04,24.277750,24.379118,24.095285,24.166245,23.195108,4132843
2019-12-05,24.130766,24.191586,23.628990,23.993917,23.029707,4072469
2019-12-06,24.075012,24.683224,23.836798,23.882414,22.922686,5935771
2019-12-09,23.730360,24.313229,23.542828,24.151039,23.180515,7451034
2019-12-10,24.029396,24.318296,23.887482,24.004055,23.039436,6115511
2019-12-11,23.983782,24.201723,23.770906,24.181450,23.209703,4372957
2019-12-12,23.983782,25.169792,23.862139,25.088697,24.080494,5211877
2019-12-13,25.053219,25.382666,24.850483,25.012671,24.007521,5212666
2019-12-16,25.337049,25.418144,24.972124,25.083630,24.075626,6638750
2019-12-17,25.200203,25.448555,25.119108,25.306641,24.289677,4669302
2019-12-18,25.342119,25.641155,25.149517,25.342119,24.323727,4543424
2019-12-19,25.372528,25.509377,25.230614,25.286366,24.270216,2995014
2019-12-20,25.494171,25.620882,25.093765,25.149517,24.138866,5335979
2019-12-23,25.169792,25.940193,25.149517,25.575266,24.547506,3213228
2019-12-24,25.570198,26.016218,25.468828,25.762798,24.727503,1891910
2019-12-26,25.980740,26.497719,25.904715,26.360872,25.301544,3034474
2019-12-27,26.457172,26.457172,25.696909,25.838823,24.800472,3107672
2019-12-30,25.788139,26.132793,25.595539,25.803345,24.766420,2622512
2019-12-31,25.747593,26.305119,25.620882,26.046629,24.999929,3263145
2020-01-02,26.386213,26.670046,26.127724,26.502789,25.437756,4278253
2020-01-03,26.051699,26.345667,25.554993,25.631020,24.601021,4447142
2020-01-06,25.387733,25.995945,25.387733,25.889507,24.849121,4983403
2020-01-07,25.869234,26.006083,25.124176,25.240749,24.226435,6135833
2020-01-08,25.088697,25.362392,24.911303,25.342119,24.323727,6934306
2020-01-09,25.443487,25.473898,24.845413,25.149517,24.138866,7158833
2020-01-10,25.149517,25.311708,25.043081,25.093765,24.085356,4865615
2020-01-13,25.184998,25.337049,24.673086,25.255955,24.241028,6736414
2020-01-14,25.255955,26.117586,25.245819,25.778004,24.742098,6555490
2020-01-15,25.701977,25.919918,25.544855,25.646223,24.615612,3906145
2020-01-16,25.854029,26.218956,25.691839,26.021288,24.975607,4445958
2020-01-17,26.102383,26.102383,25.367460,25.514444,24.489132,6502416
2020-01-21,25.418144,25.428282,24.784592,24.982262,23.978334,5397142
2020-01-22,25.088697,25.402941,25.088697,25.311708,24.294540,2705180
2020-01-23,25.352255,25.580336,25.022808,25.529650,24.503723,2187860
2020-01-24,25.620882,25.869234,25.103903,25.331982,24.313999,3948170
2020-01-27,24.662951,24.779524,24.313229,24.404461,23.423752,6143133
2020-01-28,24.586924,24.936646,24.505829,24.673086,23.681585,4225377
2020-01-29,24.809935,24.936646,24.602129,24.809935,23.812931,2788836
2020-01-30,24.531172,25.073492,24.409529,25.027876,24.022114,4742697
2020-01-31,24.901167,24.961987,24.404461,24.718702,23.725365,4627869
2020-02-03,24.728840,25.038013,24.637608,24.926508,23.924820,3265118
2020-02-04,25.342119,26.092245,25.058287,25.864166,24.824799,5845604
2020-02-05,26.092245,26.553473,25.646223,25.742523,24.708044,7337587
2020-02-06,25.930056,26.827168,25.879372,26.786619,25.710180,6581533
2020-02-07,26.609224,26.609224,25.848961,26.163202,25.111816,9318084
2020-02-10,25.848961,26.441967,25.625950,26.411556,25.350189,5327100
2020-02-11,26.406488,26.913330,26.355803,26.487581,25.423159,8685935
2020-02-12,26.725798,27.126204,26.649773,27.014698,25.929092,6874129
2020-02-13,26.330462,26.776484,26.066902,26.634567,25.564238,6760485
2020-02-14,26.837303,27.141409,26.675114,26.801825,25.724777,4158295
2020-02-18,26.507856,26.837303,26.294983,26.746073,25.671263,5139862
2020-02-19,26.811960,27.161682,26.735935,27.034971,25.948553,5512759
2020-02-20,27.034971,27.065384,26.502789,26.837303,25.758829,5310724
2020-02-21,26.710592,26.766346,25.955399,26.213886,25.160461,4403144
2020-02-24,25.225546,25.276230,24.034466,24.485556,23.501589,7265770
2020-02-25,24.860619,24.936646,23.400911,23.426254,22.484854,6799550
2020-02-26,23.679676,23.993917,22.959959,23.279270,22.343779,6851242
2020-02-27,22.569691,23.081602,21.743538,22.078054,21.190834,11049984
2020-02-28,20.881907,21.849976,19.868221,20.506842,19.682762,16947084
2020-03-02,20.638620,21.535732,19.969589,21.485048,20.621656,7908770
2020-03-03,21.626965,22.154079,20.988342,21.175875,20.324911,9216475
2020-03-04,21.535732,21.986822,20.876837,21.986822,21.103268,6008377
2020-03-05,21.302586,21.571211,20.522049,20.704512,19.872488,7139103
2020-03-06,19.766853,20.719715,19.574251,20.081095,19.274122,8400837
2020-03-09,18.489611,18.651798,17.972631,18.373035,17.634703,10960804
2020-03-10,19.107958,19.959454,17.992905,19.837811,19.040617,9943920
2020-03-11,19.077547,19.538773,18.535227,18.722757,17.970371,9386942
2020-03-12,17.222504,17.698936,16.376078,16.594019,15.927177,13329588
2020-03-13,17.830715,18.220984,16.796757,18.220984,17.488762,9643038
2020-03-16,14.789660,17.389763,14.789660,16.325394,15.669348,10100379
2020-03-17,16.629498,16.958946,15.326913,15.874303,15.236383,9976277
2020-03-18,14.698429,15.281298,12.929549,14.632539,14.044521,9067711
2020-03-19,14.698429,16.578814,14.282818,16.198683,15.547729,8396299
2020-03-20,16.644703,18.697414,16.229094,16.467310,15.805559,13518799
2020-03-23,16.725798,18.109478,15.980740,17.202230,16.510946,7340349
2020-03-24,18.479473,19.695894,17.501266,19.690826,18.899536,7084254
2020-03-25,19.954384,21.490116,19.346172,19.939178,19.137911,7389280
2020-03-26,20.243284,21.743538,20.020273,21.561075,20.694628,6317941
2020-03-27,20.390268,20.775469,19.396858,19.640142,18.850891,6310246
2020-03-30,20.126711,20.866699,19.655348,20.172325,19.361687,6928979
2020-03-31,20.000000,20.780537,19.711100,20.045616,19.240068,3495761
2020-04-01,19.133301,19.695894,18.504814,18.702484,17.950912,4866207
2020-04-02,18.540295,19.285353,18.332489,18.824125,18.067665,3894307
2020-04-03,18.737963,19.097820,18.008108,18.469336,17.727135,4084899
2020-04-06,19.498226,19.837811,19.214394,19.721237,18.928726,6457629
2020-04-07,20.233147,20.669031,19.336037,19.447542,18.666031,7205396
2020-04-08,19.665483,20.623417,19.564116,20.466295,19.643845,6720038
2020-04-09,21.120123,21.667511,20.851496,21.064369,20.217882,8348158
2020-04-13,20.608212,20.942726,20.233147,20.506842,19.682762,3434006
2020-04-14,20.876837,21.464773,20.679169,20.952864,20.110859,5004120
2020-04-15,20.288900,20.709579,20.070957,20.501774,19.677896,4119427
2020-04-16,20.648758,20.876837,20.207806,20.831221,19.994102,3042169
2020-04-17,21.363405,21.424227,20.780537,21.039026,20.193560,6397453
2020-04-20,20.446020,21.165737,20.349722,20.760263,19.925999,4069510
2020-04-21,20.238216,20.349722,18.854536,18.955906,18.194151,7012437
2020-04-22,19.412064,19.868221,19.204256,19.640142,18.850891,7617950
2020-04-23,19.873289,20.162189,19.614799,19.721237,18.928726,2845855
2020-04-24,19.934111,20.263557,19.513432,20.116573,19.308176,3493788
2020-04-27,20.354790,20.582869,20.278763,20.369995,19.551414,3014349
2020-04-28,20.775469,20.963001,20.375063,20.699442,19.867620,5056996
2020-04-29,21.054232,22.133806,20.983274,21.991892,21.108135,6579363
2020-04-30,21.794222,22.012163,21.459705,21.637100,20.767597,3432231
2020-05-01,21.079575,21.282310,20.162189,20.273695,19.458982,3702926
2020-05-04,20.106438,20.562595,19.660416,20.552458,19.726545,2514589
2020-05-05,20.780537,21.115053,20.349722,20.369995,19.551414,2149781
2020-05-06,20.577801,20.846428,20.380133,20.522049,19.697357,2265201
2020-05-07,20.810947,21.201216,20.709579,21.160669,20.310314,2209365
2020-05-08,21.490116,22.199696,21.419159,22.123671,21.234615,4143695
2020-05-11,21.926001,22.184490,21.556005,21.981754,21.098402,3142200
2020-05-12,22.067917,22.194628,21.414089,21.414089,20.553551,4281805
2020-05-13,21.464773,21.642170,20.451090,20.795744,19.960052,4291472
2020-05-14,20.354790,21.236694,19.918905,21.216421,20.363825,3262750
2020-05-15,20.861631,21.419159,20.562595,21.332994,20.475714,3069593
2020-05-18,21.728333,22.493664,21.566143,22.189560,21.297857,3665439
2020-05-19,22.093260,22.777496,22.093260,22.321339,21.424341,4253591
2020-05-20,22.513939,22.787634,22.179422,22.635580,21.725954,4144484
2020-05-21,22.650785,22.828180,22.067917,22.498734,21.594608,3477018
2020-05-22,21.996960,22.199696,21.231627,21.829700,20.952457,5418450
2020-05-26,22.696402,22.858591,22.498734,22.534212,21.628660,3831961
2020-05-27,22.807907,23.096807,22.138874,23.096807,22.168650,5659748
2020-05-28,22.944754,23.411049,22.929548,23.101875,22.173512,8541906
2020-05-29,24.835276,25.342119,24.328434,25.159655,24.148594,23420102
2020-06-01,24.956919,25.240749,24.470350,25.022808,24.017250,7528179
2020-06-02,25.038013,25.159655,24.642675,24.911303,23.910227,5828439
2020-06-03,25.088697,25.119108,24.688292,24.738976,23.744823,5198658
2020-06-04,24.551445,24.956919,24.404461,24.936646,23.934549,5245812
2020-06-05,25.058287,26.026356,25.058287,25.605677,24.576694,8202353
2020-06-08,25.848961,26.376078,25.747593,26.183477,25.131275,7115624
2020-06-09,26.001015,26.001015,25.286366,25.357325,24.338326,4731057
2020-06-10,25.377598,25.458693,24.815002,25.032946,24.026979,2883540
2020-06-11,24.323364,24.455145,23.542828,23.613787,22.664852,6145698
2020-06-12,24.515966,24.673086,23.360365,23.770906,22.815657,3785003
2020-06-15,23.213381,24.029396,23.122149,23.852001,22.893494,4336259
2020-06-16,24.591991,24.683224,23.887482,24.166245,23.195108,3159957
2020-06-17,24.211861,24.642675,24.059807,24.085150,23.117270,4104235
2020-06-18,23.943233,24.095285,23.684744,24.034466,23.068624,4487391
2020-06-19,24.500759,25.098833,24.358845,24.794729,23.798336,6059478
2020-06-22,24.637608,24.967054,24.247339,24.475418,23.491856,3595003
2020-06-23,24.749113,25.098833,24.500759,24.840345,23.842119,10216983
2020-06-24,27.800304,27.825645,26.208818,26.913330,25.831800,31476453
2020-06-25,26.573746,26.629498,25.737455,26.153067,25.102089,7400723
2020-06-26,25.955399,26.822098,25.747593,26.482513,25.418297,10050659
2020-06-29,26.695389,27.328941,26.264572,27.247847,26.152874,7782696
2020-06-30,27.278255,27.992905,27.075520,27.845921,26.726913,6045272
2020-07-01,27.906740,28.165232,27.404966,27.511404,26.405840,5496778
2020-07-02,27.957424,28.251394,27.227571,27.242777,26.148006,3671556
2020-07-06,27.622910,27.709072,27.247847,27.399899,26.298819,3368306
2020-07-07,27.171820,27.344147,26.801825,26.837303,25.758829,3580008
2020-07-08,26.958946,27.445515,26.811960,27.445515,26.342600,4085294
2020-07-09,27.572226,27.572226,26.862646,27.212366,26.118820,2747008
2020-07-10,27.116068,27.212366,26.822098,27.080587,25.992336,2285129
2020-07-13,27.116068,27.212366,26.229094,26.239229,25.184786,4150008
2020-07-14,26.026356,26.639635,25.889507,26.609224,25.539915,2630404
2020-07-15,26.705524,27.060314,26.436897,26.700457,25.627481,3846166
2020-07-16,29.711100,31.236694,29.675621,29.954384,28.750647,50015945
2020-07-17,29.782059,30.734921,29.366447,30.598074,29.368471,11194999
2020-07-20,30.562595,31.348202,30.501774,31.145464,29.893862,6124389
2020-07-21,31.272175,31.677649,30.942726,30.947796,29.704140,5450018
2020-07-22,31.089710,31.682716,31.013685,31.302586,30.044670,5695459
2020-07-23,31.302586,31.875317,30.876837,31.180943,29.927916,4228534
2020-07-24,30.739990,31.023823,30.527117,30.816015,29.577654,2538265
2020-07-27,30.841358,31.089710,30.638620,30.897112,29.655493,2799687
2020-07-28,30.734921,30.881907,30.020273,30.091232,28.881998,3281099
2020-07-29,30.121641,30.516979,30.000000,30.253422,29.037668,3532459
2020-07-30,29.949316,30.157122,29.452610,29.984795,28.779837,3671161
2020-07-31,30.228079,30.369995,29.650278,30.324379,29.105776,3420985
2020-08-03,30.364927,30.836290,30.091232,30.653828,29.421984,3327070
2020-08-04,30.638620,30.745058,30.314241,30.572733,29.344147,3335159
2020-08-05,30.790674,31.003548,30.598074,30.719715,29.485222,2275856
2020-08-06,30.542320,31.039026,30.364927,30.892042,29.650627,3726208
2020-08-07,30.800812,30.871769,30.435884,30.816015,29.577654,2072834
2020-08-10,31.003548,31.454638,30.897112,31.338064,30.078724,3092086
2020-08-11,31.545870,32.027370,31.109985,31.191080,29.937647,4107589
2020-08-12,31.474911,31.571211,31.069437,31.338064,30.078724,1955046
2020-08-13,31.023823,31.231627,30.157122,30.187532,28.974426,5350381
2020-08-14,30.299038,30.587936,30.197668,30.364927,29.144695,2139719
2020-08-17,30.511911,30.760263,30.228079,30.253422,29.037668,1871588
2020-08-18,30.217941,30.593006,30.217941,30.420679,29.198206,1631276
2020-08-19,30.572733,30.755196,30.268625,30.334517,29.115503,3573103
2020-08-20,30.288900,30.390268,30.065889,30.238216,29.023073,1906510
2020-08-21,30.081095,30.755196,30.060822,30.643690,29.412252,4371182
2020-08-24,31.373543,31.525597,30.998480,31.201216,29.947372,2523467
2020-08-25,31.201216,31.373543,30.638620,30.734921,29.499819,2681110
2020-08-26,31.332994,31.561075,30.836290,31.490116,30.224667,4099499
2020-08-27,31.728333,32.022301,31.155602,31.642170,30.370609,7382966
2020-08-28,33.213383,34.272682,32.843388,33.558033,32.209484,17972452
2020-08-31,33.233654,34.145969,33.162697,33.492146,32.146240,5917619
2020-09-01,33.664471,33.877342,33.304611,33.639130,32.287315,4548357
2020-09-02,33.922958,34.774456,33.623924,34.703499,33.308914,4577755
2020-09-03,34.019260,34.298023,32.640648,33.218449,31.883547,4005387
2020-09-04,33.117081,33.552963,31.996960,32.767361,31.450583,4566114
2020-09-08,31.956411,33.238724,31.784084,32.513939,31.207348,5832188
2020-09-09,33.000507,34.151039,32.843388,33.877342,32.515957,6426653
2020-09-10,33.998985,34.120628,32.965027,33.167767,31.834900,3963757
2020-09-11,33.309681,33.831730,33.086670,33.649265,32.297043,3386852
2020-09-14,33.958439,34.353775,33.694881,33.882412,32.520821,4197755
2020-09-15,34.211861,34.531170,33.821590,34.009125,32.642448,2875450
2020-09-16,34.298023,34.749111,34.125698,34.145969,32.773792,4367433
2020-09-17,33.618855,34.287888,33.193108,33.735428,32.379745,4471213
2020-09-18,33.770908,34.039536,33.360367,33.639130,32.287315,21878202
2020-09-21,32.828178,33.208313,32.295998,33.198174,31.864084,4275294
2020-09-22,33.512417,33.618855,32.929550,33.608719,32.258133,2148794
2020-09-23,34.069942,34.130764,33.122150,33.253929,31.917599,4193414
2020-09-24,33.010643,33.436390,32.615307,33.132286,31.800844,3206322
2020-09-25,32.944756,33.380638,32.762291,33.309681,31.971107,2413768
2020-09-28,33.862141,34.282818,33.689812,34.115559,32.744602,3783622
2020-09-29,34.206791,34.713634,33.902687,34.668018,33.274857,2713467
2020-09-30,34.662949,34.911304,34.044601,34.308159,32.929462,3286229
2020-10-01,34.556515,34.723770,34.019260,34.232136,32.856499,2183716
2020-10-02,33.395844,34.277748,33.309681,34.039536,32.671631,1975565
2020-10-05,34.409531,34.622402,34.110493,34.571716,33.182430,4981036
2020-10-06,34.510899,34.911304,34.059807,34.201721,32.827305,3792698
2020-10-07,34.622402,34.647743,33.993919,34.166245,32.793251,4220050
2020-10-08,34.211861,35.083630,34.181450,34.799797,33.401348,4895013
2020-10-09,35.017738,35.195133,34.637608,34.662949,33.269997,2297559
2020-10-12,34.794727,35.230614,34.718700,35.098835,33.688366,1562221
2020-10-13,35.478966,36.006081,35.250889,35.737457,34.301327,3167454
2020-10-14,35.859097,36.213886,35.620880,35.808414,34.369431,2077372
2020-10-15,35.240749,35.681702,34.896095,35.499241,34.072681,2558192
2020-10-16,35.894577,36.092243,35.539787,35.554993,34.126194,2992055
2020-10-19,35.681702,35.940193,35.088696,35.225544,33.809978,2087631
2020-10-20,35.544857,35.676636,35.159657,35.179928,33.766197,1474620
2020-10-21,35.337051,35.762798,35.154587,35.392803,33.970520,3767641
2020-10-22,35.691841,35.691841,34.353775,34.860619,33.459721,2001214
2020-10-23,34.840343,34.901165,34.384186,34.556515,33.167835,2602979
2020-10-26,34.135834,34.206791,32.407501,32.812977,31.494366,3910486
2020-10-27,32.843388,32.939686,32.179420,32.219971,30.925190,1867642
2020-10-28,31.444502,31.647238,30.750128,30.765331,29.529005,3457485
2020-10-29,30.658895,30.932590,30.319311,30.674101,29.441441,3550216
2020-10-30,30.633553,30.851496,29.842878,30.542320,29.314957,3561265
2020-11-02,31.013685,31.150532,30.440952,30.557528,29.329556,2206603
2020-11-03,30.952864,31.865179,30.922453,31.297516,30.039803,1673893
2020-11-04,31.662443,31.956411,31.089710,31.540800,30.273312,3366135
2020-11-05,32.032436,32.742016,31.931068,32.696400,31.382471,3003301
2020-11-06,32.802837,32.883934,32.133804,32.736950,31.421394,1501650
2020-11-09,33.416119,33.476940,32.534210,32.559555,31.251127,2973508
2020-11-10,32.508869,33.041054,32.067917,32.747086,31.431124,3444266
2020-11-11,33.081600,33.081600,32.473392,32.883934,31.562468,1970830
2020-11-12,32.868729,33.162697,32.407501,32.650787,31.338696,2410809
2020-11-13,32.924480,33.547897,32.828178,33.507347,32.160831,2973903
2020-11-16,33.720222,34.216930,33.253929,34.135834,32.764069,2832636
2020-11-17,33.877342,34.566650,33.735428,34.394321,33.012161,1966094
2020-11-18,34.693359,34.855549,34.181450,34.262543,32.885677,2527413
2020-11-19,34.191586,34.830208,33.811455,34.718700,33.323502,4564141
2020-11-20,34.815002,35.068424,34.617332,34.637608,33.245670,2840331
2020-11-23,34.769386,35.397869,34.738976,35.164722,33.751606,2931286
2020-11-24,35.478966,35.732388,35.174862,35.646225,34.213760,5787006
2020-11-25,35.392803,35.468830,34.085152,35.149517,33.737011,8768407
2020-11-27,35.154587,35.590469,34.987328,35.387733,33.965656,2779365
2020-11-30,35.600609,35.691841,34.470348,34.987328,33.581337,4739935
2020-12-01,35.402939,35.869236,35.002533,35.742523,34.306187,6792842
2020-12-02,35.783070,36.036491,35.311707,35.742523,34.306187,4693964
2020-12-03,35.894577,36.244297,35.524582,35.940193,34.495914,4426623
2020-12-04,36.006081,36.634567,35.808414,36.543335,35.074814,5061337
2020-12-07,36.609226,36.817032,35.458691,35.671566,34.238079,6222645
2020-12-08,35.641155,36.452103,35.549923,36.426762,34.962929,3625585
2020-12-09,36.563610,36.984287,35.990875,36.254436,34.797527,4662396
2020-12-10,35.960464,36.614292,35.636086,36.573746,35.104008,4902116
2020-12-11,36.345665,36.766346,36.061836,36.310188,34.851036,2887091
2020-12-14,36.492653,36.984287,36.452103,36.710594,35.235359,4259312
2020-12-15,37.161682,37.445515,36.685249,37.374557,35.872631,3963362
2020-12-16,37.480991,37.653320,37.328941,37.440445,35.935875,3201982
2020-12-17,37.592499,37.921947,37.572224,37.866196,36.344521,3632490
2020-12-18,38.013180,38.210846,36.685249,36.958946,35.473728,9961677
2020-12-21,36.654839,37.171822,36.001015,37.029903,35.541832,3446042
2020-12-22,37.354282,37.440445,36.771416,36.862644,35.381298,2565492
2020-12-23,36.948811,37.430309,36.690319,37.202229,35.707230,3252096
2020-12-24,37.384693,37.450584,36.872784,36.994427,35.507778,3294318
2020-12-28,37.278255,37.379623,36.715660,36.923466,35.439674,6292884
2020-12-29,36.969082,37.364422,36.163204,36.239231,34.782928,8200972
2020-12-30,36.330460,37.024834,36.249367,36.746071,35.269405,8683962
